pid,year,shape_score,shape_flag,shape_direction,shape_reasons,has_episode
AOI-0040,2024,0.4977250159465679,False,слабее нормы,пик 43% нормы; амплитуда 0.07; суммарная вегетация 55% нормы,False
AOI-0040,2025,0.48375131178333364,False,сильнее нормы,пик 195% нормы; суммарная вегетация 136% нормы; амплитуда 0.64,False
AOI-0041,2010,0.4260955027594248,False,сильнее нормы,амплитуда 0.24; спад сдвинут на +29 дн.; пик сдвинут на +24 дн.,False
AOI-0041,2011,0.38604317548085515,False,слабее нормы,амплитуда 0.33; дней ниже нормы 21%; средний Z -0.3,True
AOI-0041,2012,0.4288588485225675,False,слабее нормы,средний Z -0.8; дней ниже нормы 36%; амплитуда 0.26,True
AOI-0041,2013,0.43503020479395715,False,сильнее нормы,амплитуда 0.18; пик 93% нормы; дней ниже нормы 23%,True
AOI-0041,2014,0.39729236156906067,False,слабее нормы,дней ниже нормы 29%; пик сдвинут на -24 дн.; амплитуда 0.39,True
AOI-0041,2015,0.42714762863119415,False,слабее нормы,дней ниже нормы 39%; амплитуда 0.22; средний Z -0.7,True
AOI-0041,2016,0.385020812341269,False,сильнее нормы,амплитуда 0.32; средний Z +0.5; дней ниже нормы 0%,False
AOI-0041,2017,0.41306822169997087,False,сильнее нормы,амплитуда 0.28; средний Z +0.7; спад сдвинут на +20 дн.,False
AOI-0041,2018,0.42434449615365927,False,сильнее нормы,амплитуда 0.21; пик 97% нормы; дней ниже нормы 23%,True
AOI-0041,2019,0.3980258791238301,False,сильнее нормы,средний Z +0.7; амплитуда 0.34; суммарная вегетация 111% нормы,True
AOI-0041,2020,0.5066581631114699,False,слабее нормы,дней ниже нормы 66%; средний Z -1.1; пик сдвинут на +26 дн.,True
AOI-0041,2021,0.4299966199751209,False,сильнее нормы,амплитуда 0.25; старт роста сдвинут на +18 дн.; пик сдвинут на +20 дн.,True
AOI-0041,2022,0.39424724025731267,False,сильнее нормы,амплитуда 0.32; пик сдвинут на +18 дн.; дней ниже нормы 0%,False
AOI-0041,2023,0.40558070364326526,False,сильнее нормы,пик сдвинут на +24 дн.; средний Z +0.6; амплитуда 0.35,False
AOI-0041,2024,0.4422892448034959,False,слабее нормы,дней ниже нормы 56%; средний Z -0.8; суммарная вегетация 86% нормы,True
AOI-0041,2025,0.4023522745919586,False,сильнее нормы,дней ниже нормы 35%; пик сдвинут на -16 дн.; амплитуда 0.40,False
AOI-0042,2010,0.47455659563316765,False,слабее нормы,суммарная вегетация 55% нормы; амплитуда 0.12; пик 52% нормы,False
AOI-0042,2011,0.4190039003456079,False,сильнее нормы,пик 161% нормы; средний Z +0.7; суммарная вегетация 122% нормы,False
AOI-0042,2012,0.4324086437747113,False,слабее нормы,амплитуда 0.20; пик 78% нормы; дней ниже нормы 0%,False
AOI-0042,2013,0.5526308672495066,True,сильнее нормы,средний Z +1.6; старт роста сдвинут на +30 дн.; амплитуда 0.20,False
AOI-0042,2014,0.39880579312937015,False,слабее нормы,амплитуда 0.32; средний Z -0.5; суммарная вегетация 84% нормы,False
AOI-0042,2015,0.4885903712692383,False,слабее нормы,амплитуда 0.09; пик 51% нормы; суммарная вегетация 67% нормы,False
AOI-0042,2016,0.4674891377015435,False,сильнее нормы,пик 200% нормы; суммарная вегетация 137% нормы; дней ниже нормы 0%,False
AOI-0042,2017,0.5102945384245854,False,слабее нормы,амплитуда 0.03; пик 40% нормы; суммарная вегетация 64% нормы,False
AOI-0042,2018,0.4038957308428709,False,сильнее нормы,пик 157% нормы; суммарная вегетация 121% нормы; дней ниже нормы 0%,False
AOI-0042,2019,0.46900563277849616,False,слабее нормы,амплитуда 0.07; пик 44% нормы; суммарная вегетация 78% нормы,False
AOI-0042,2020,0.5725007053540777,True,сильнее нормы,пик 209% нормы; суммарная вегетация 151% нормы; пик сдвинут на -44 дн.,False
AOI-0042,2021,0.5177113455202287,False,слабее нормы,пик 42% нормы; амплитуда 0.08; суммарная вегетация 68% нормы,False
AOI-0042,2022,0.5253337553022044,False,сильнее нормы,пик 216% нормы; суммарная вегетация 157% нормы; амплитуда 0.69,False
AOI-0042,2023,0.48297069483166266,False,слабее нормы,амплитуда 0.06; пик 46% нормы; суммарная вегетация 73% нормы,False
AOI-0042,2024,0.4809333062639886,False,сильнее нормы,пик 199% нормы; суммарная вегетация 141% нормы; амплитуда 0.65,False
AOI-0042,2025,0.5187884934116929,False,слабее нормы,амплитуда 0.05; пик 41% нормы; суммарная вегетация 66% нормы,False
AOI-0043,2010,0.40213358484560924,False,сильнее нормы,суммарная вегетация 131% нормы; пик 143% нормы; амплитуда 0.64,False
AOI-0043,2011,0.37430721124983946,False,слабее нормы,дней ниже нормы 0%; амплитуда 0.39; пик 105% нормы,False
AOI-0043,2012,0.526377035539972,False,слабее нормы,пик 35% нормы; амплитуда 0.06; дней ниже нормы 46%,True
AOI-0043,2013,0.3961961210449171,False,сильнее нормы,суммарная вегетация 123% нормы; средний Z +0.6; пик 143% нормы,False
AOI-0043,2014,0.41356078892625076,False,слабее нормы,старт роста сдвинут на +25 дн.; пик сдвинут на +25 дн.; спад сдвинут на +24 дн.,False
AOI-0043,2015,0.4070917859762541,False,сильнее нормы,средний Z +1.1; суммарная вегетация 125% нормы; дней ниже нормы 0%,False
AOI-0043,2016,0.4950227516653575,False,слабее нормы,пик 37% нормы; амплитуда 0.07; дней ниже нормы 37%,True
AOI-0043,2017,0.43111403675928645,False,сильнее нормы,пик 159% нормы; амплитуда 0.73; суммарная вегетация 124% нормы,True
AOI-0043,2018,0.3845286818637702,False,слабее нормы,суммарная вегетация 85% нормы; пик 100% нормы; амплитуда 0.42,False
AOI-0043,2019,0.5071011733757715,False,слабее нормы,пик 37% нормы; амплитуда 0.06; дней ниже нормы 39%,True
AOI-0043,2020,0.45437634300293517,False,слабее нормы,суммарная вегетация 124% нормы; пик 152% нормы; амплитуда 0.71,True
AOI-0043,2021,0.41821368283839294,False,сильнее нормы,средний Z +0.9; старт роста сдвинут на +21 дн.; спад сдвинут на +15 дн.,False
AOI-0043,2022,0.47352749143297646,False,слабее нормы,пик 43% нормы; амплитуда 0.10; суммарная вегетация 58% нормы,True
AOI-0043,2023,0.43951191269270773,False,сильнее нормы,суммарная вегетация 136% нормы; пик 160% нормы; амплитуда 0.72,False
AOI-0043,2024,0.4085392323100475,False,сильнее нормы,пик 153% нормы; суммарная вегетация 121% нормы; амплитуда 0.69,False
AOI-0043,2025,0.49516473568592395,False,слабее нормы,пик 36% нормы; амплитуда 0.06; суммарная вегетация 56% нормы,True
AOI-0044,2010,0.4421561407517362,False,слабее нормы,пик сдвинут на +42 дн.; спад сдвинут на +28 дн.; амплитуда 0.30,False
AOI-0044,2011,0.5103211010284094,False,слабее нормы,старт роста сдвинут на +62 дн.; пик сдвинут на +42 дн.; спад сдвинут на +34 дн.,False
AOI-0044,2012,0.5126730275380674,False,слабее нормы,старт роста сдвинут на +48 дн.; суммарная вегетация 55% нормы; средний Z -0.6,True
AOI-0044,2013,0.49382914142819634,False,сильнее нормы,средний Z +1.4; старт роста сдвинут на +32 дн.; пик сдвинут на +39 дн.,False
AOI-0044,2014,0.45374724184548904,False,слабее нормы,амплитуда 0.17; пик 62% нормы; суммарная вегетация 69% нормы,True
AOI-0044,2015,0.45788439550898946,False,сильнее нормы,суммарная вегетация 138% нормы; пик 173% нормы; амплитуда 0.69,False
AOI-0044,2016,0.42952215684460365,False,сильнее нормы,суммарная вегетация 140% нормы; пик 163% нормы; средний Z +0.7,False
AOI-0044,2017,0.47157074289200396,False,слабее нормы,пик 48% нормы; амплитуда 0.11; суммарная вегетация 59% нормы,False
AOI-0044,2018,0.4498180226361105,False,сильнее нормы,суммарная вегетация 136% нормы; пик 171% нормы; амплитуда 0.70,False
AOI-0044,2019,0.3841560027775655,False,сильнее нормы,старт роста сдвинут на +13 дн.; дней ниже нормы 1%; пик 132% нормы,False
AOI-0044,2020,0.5326248642417369,False,слабее нормы,дней ниже нормы 61%; пик 43% нормы; суммарная вегетация 53% нормы,True
AOI-0044,2021,0.4086067811000004,False,сильнее нормы,пик 144% нормы; суммарная вегетация 116% нормы; старт роста сдвинут на +12 дн.,False
AOI-0044,2022,0.39316713815596055,False,сильнее нормы,суммарная вегетация 124% нормы; пик 142% нормы; дней ниже нормы 0%,False
AOI-0044,2023,0.45628850478251864,False,слабее нормы,пик 46% нормы; амплитуда 0.10; суммарная вегетация 64% нормы,True
AOI-0044,2024,0.4630674440245395,False,сильнее нормы,пик 173% нормы; суммарная вегетация 129% нормы; амплитуда 0.71,False
AOI-0044,2025,0.5045601140511601,False,слабее нормы,пик 37% нормы; амплитуда 0.05; суммарная вегетация 55% нормы,True
AOI-0045,2010,0.5490757494260896,True,сильнее нормы,старт роста сдвинут на +49 дн.; средний Z +1.7; пик сдвинут на +49 дн.,False
AOI-0045,2011,0.45430364651356303,False,слабее нормы,пик 48% нормы; амплитуда 0.13; суммарная вегетация 62% нормы,False
AOI-0045,2012,0.4268845694419961,False,слабее нормы,дней ниже нормы 41%; пик 145% нормы; средний Z -0.5,True
AOI-0045,2013,0.38529036570061553,False,сильнее нормы,старт роста сдвинут на +14 дн.; дней ниже нормы 0%; амплитуда 0.40,False
AOI-0045,2014,0.4693118768595549,False,слабее нормы,пик 49% нормы; амплитуда 0.12; суммарная вегетация 58% нормы,False
AOI-0045,2015,0.47074222704676844,False,сильнее нормы,суммарная вегетация 139% нормы; пик 171% нормы; средний Z +0.9,False
AOI-0045,2016,0.4718953542321168,False,слабее нормы,пик 49% нормы; амплитуда 0.10; суммарная вегетация 78% нормы,False
AOI-0045,2017,0.4964953867191798,False,сильнее нормы,суммарная вегетация 150% нормы; пик 185% нормы; амплитуда 0.71,False
AOI-0045,2018,0.3742989224647459,False,сильнее нормы,пик 138% нормы; дней ниже нормы 0%; суммарная вегетация 106% нормы,False
AOI-0045,2019,0.46846643742155675,False,слабее нормы,пик 46% нормы; амплитуда 0.09; суммарная вегетация 69% нормы,False
AOI-0045,2020,0.5083956804468658,False,слабее нормы,пик 175% нормы; суммарная вегетация 135% нормы; дней ниже нормы 38%,True
AOI-0045,2021,0.510079596692163,False,слабее нормы,пик 45% нормы; амплитуда 0.09; суммарная вегетация 58% нормы,False
AOI-0045,2022,0.5351691844730233,False,сильнее нормы,суммарная вегетация 171% нормы; пик 189% нормы; средний Z +1.3,False
AOI-0045,2023,0.45857317194640934,False,слабее нормы,амплитуда 0.10; пик 49% нормы; суммарная вегетация 69% нормы,False
AOI-0045,2024,0.4525883858321212,False,сильнее нормы,пик 180% нормы; суммарная вегетация 132% нормы; амплитуда 0.70,False
AOI-0045,2025,0.5008529364991582,False,слабее нормы,пик 38% нормы; амплитуда 0.05; суммарная вегетация 59% нормы,False
AOI-0046,2010,0.5991848692437236,True,слабее нормы,пик сдвинут на +93 дн.; спад сдвинут на +86 дн.; старт роста сдвинут на +41 дн.,True
AOI-0046,2011,0.4593027368385322,False,слабее нормы,суммарная вегетация 59% нормы; пик 59% нормы; амплитуда 0.21,False
AOI-0046,2012,0.4281334701317758,False,сильнее нормы,старт роста сдвинут на +31 дн.; средний Z +0.8; суммарная вегетация 114% нормы,False
AOI-0046,2013,0.42651681195834695,False,слабее нормы,старт роста сдвинут на +32 дн.; амплитуда 0.36; дней ниже нормы 0%,False
AOI-0046,2014,0.37979069549661015,False,слабее нормы,пик 136% нормы; дней ниже нормы 2%; амплитуда 0.60,False
AOI-0046,2015,0.513630042065449,False,слабее нормы,суммарная вегетация 60% нормы; пик сдвинут на +37 дн.; пик 68% нормы,True
AOI-0046,2016,0.40218451935739463,False,сильнее нормы,суммарная вегетация 128% нормы; пик 147% нормы; дней ниже нормы 0%,False
AOI-0046,2017,0.38209261303772324,False,сильнее нормы,пик 141% нормы; суммарная вегетация 114% нормы; дней ниже нормы 0%,False
AOI-0046,2018,0.5579750276158518,True,слабее нормы,суммарная вегетация 43% нормы; пик 32% нормы; амплитуда 0.07,True
AOI-0046,2019,0.3850346066000467,False,сильнее нормы,старт роста сдвинут на +14 дн.; пик 139% нормы; дней ниже нормы 0%,False
AOI-0046,2020,0.45384940247436584,False,слабее нормы,дней ниже нормы 36%; пик 155% нормы; амплитуда 0.72,True
AOI-0046,2021,0.5208029426618128,False,сильнее нормы,средний Z +1.7; суммарная вегетация 153% нормы; старт роста сдвинут на +18 дн.,False
AOI-0046,2022,0.4740251563417812,False,слабее нормы,пик 44% нормы; амплитуда 0.10; суммарная вегетация 58% нормы,True
AOI-0046,2023,0.42130068535722826,False,сильнее нормы,суммарная вегетация 130% нормы; пик 159% нормы; амплитуда 0.69,False
AOI-0046,2024,0.4341549547982712,False,слабее нормы,пик 161% нормы; амплитуда 0.72; суммарная вегетация 118% нормы,False
AOI-0046,2025,0.4774113466518199,False,слабее нормы,старт роста сдвинут на +52 дн.; спад сдвинут на +51 дн.; пик сдвинут на +35 дн.,True
AOI-0047,2010,0.5217412157458159,False,сильнее нормы,старт роста сдвинут на +51 дн.; средний Z +1.1; пик сдвинут на +40 дн.,False
AOI-0047,2011,0.4114267472741189,False,слабее нормы,старт роста сдвинут на +24 дн.; суммарная вегетация 87% нормы; дней ниже нормы 2%,False
AOI-0047,2012,0.4431820416364118,False,слабее нормы,старт роста сдвинут на +28 дн.; пик сдвинут на +25 дн.; суммарная вегетация 80% нормы,False
AOI-0047,2013,0.5420349110870248,True,слабее нормы,старт роста сдвинут на +34 дн.; амплитуда 0.14; пик 56% нормы,True
AOI-0047,2014,0.3897304192294274,False,слабее нормы,пик 145% нормы; амплитуда 0.64; спад сдвинут на -16 дн.,False
AOI-0047,2015,0.38963210251676494,False,слабее нормы,старт роста сдвинут на +16 дн.; дней ниже нормы 0%; пик 129% нормы,False
AOI-0047,2016,0.5144814713973793,False,сильнее нормы,старт роста сдвинут на +40 дн.; средний Z +1.1; суммарная вегетация 133% нормы,False
AOI-0047,2017,0.4150179701492454,False,сильнее нормы,пик 154% нормы; старт роста сдвинут на +19 дн.; амплитуда 0.64,False
AOI-0047,2018,0.5947062512927173,True,слабее нормы,пик сдвинут на +58 дн.; суммарная вегетация 54% нормы; пик 49% нормы,True
AOI-0047,2019,0.46608518997961557,False,сильнее нормы,суммарная вегетация 149% нормы; пик 171% нормы; средний Z +0.8,False
AOI-0047,2020,0.4942013850994614,False,слабее нормы,суммарная вегетация 51% нормы; пик 44% нормы; амплитуда 0.10,True
AOI-0047,2021,0.5419883757578897,True,сильнее нормы,средний Z +2.0; суммарная вегетация 163% нормы; пик 165% нормы,False
AOI-0047,2022,0.4610109179890784,False,слабее нормы,суммарная вегетация 70% нормы; амплитуда 0.25; пик 75% нормы,True
AOI-0047,2023,0.44812361351770164,False,сильнее нормы,пик 172% нормы; суммарная вегетация 134% нормы; амплитуда 0.72,False
AOI-0047,2024,0.5258386129004382,False,слабее нормы,амплитуда 0.11; пик 50% нормы; спад сдвинут на +56 дн.,True
AOI-0047,2025,0.4382737035376149,False,сильнее нормы,пик 160% нормы; пик сдвинут на -33 дн.; амплитуда 0.68,False
AOI-0048,2010,0.41123295921216635,False,сильнее нормы,старт роста сдвинут на +24 дн.; пик сдвинут на +21 дн.; амплитуда 0.63,True
AOI-0048,2011,0.3733849402645702,False,сильнее нормы,дней ниже нормы 0%; пик 136% нормы; амплитуда 0.61,False
AOI-0048,2012,0.5378587703736476,False,слабее нормы,дней ниже нормы 61%; суммарная вегетация 53% нормы; пик 57% нормы,True
AOI-0048,2013,0.39641114002198996,False,сильнее нормы,суммарная вегетация 124% нормы; средний Z +0.5; пик 139% нормы,False
AOI-0048,2014,0.4236966435713928,False,слабее нормы,пик сдвинут на +38 дн.; старт роста сдвинут на +21 дн.; спад сдвинут на +31 дн.,True
AOI-0048,2015,0.38721570221529494,False,сильнее нормы,суммарная вегетация 115% нормы; дней ниже нормы 0%; старт роста сдвинут на +10 дн.,False
AOI-0048,2016,0.4746861543296996,False,слабее нормы,пик 55% нормы; суммарная вегетация 64% нормы; амплитуда 0.18,False
AOI-0048,2017,0.398490165278201,False,сильнее нормы,суммарная вегетация 121% нормы; пик 138% нормы; дней ниже нормы 0%,False
AOI-0048,2018,0.4804249696003248,False,слабее нормы,старт роста сдвинут на +30 дн.; суммарная вегетация 72% нормы; пик 76% нормы,True
AOI-0048,2019,0.38938086670541316,False,сильнее нормы,суммарная вегетация 118% нормы; средний Z +0.5; дней ниже нормы 0%,False
AOI-0048,2020,0.435299478563965,False,слабее нормы,дней ниже нормы 49%; средний Z -0.5; амплитуда 0.65,True
AOI-0048,2021,0.5048272151250742,False,сильнее нормы,средний Z +2.1; суммарная вегетация 143% нормы; старт роста сдвинут на +12 дн.,False
AOI-0048,2022,0.43311632439173015,False,слабее нормы,суммарная вегетация 77% нормы; пик 82% нормы; спад сдвинут на -34 дн.,True
AOI-0048,2023,0.412638287840798,False,сильнее нормы,суммарная вегетация 133% нормы; пик 149% нормы; средний Z +0.5,False
AOI-0048,2024,0.6178968633485469,True,слабее нормы,старт роста сдвинут на +88 дн.; пик сдвинут на +87 дн.; спад сдвинут на +73 дн.,True
AOI-0048,2025,0.3939758553958401,False,слабее нормы,пик сдвинут на -22 дн.; амплитуда 0.62; спад сдвинут на -23 дн.,False
AOI-0049,2010,0.4607077409994374,False,слабее нормы,старт роста сдвинут на +33 дн.; дней ниже нормы 42%; пик сдвинут на +38 дн.,True
AOI-0049,2011,0.3991187194091867,False,сильнее нормы,спад сдвинут на -40 дн.; амплитуда 0.65; дней ниже нормы 0%,False
AOI-0049,2012,0.4898121362806576,False,сильнее нормы,старт роста сдвинут на +61 дн.; пик сдвинут на +38 дн.; средний Z +0.6,False
AOI-0049,2013,0.4617647627260802,False,слабее нормы,старт роста сдвинут на +49 дн.; пик сдвинут на +41 дн.; спад сдвинут на +28 дн.,True
AOI-0049,2014,0.4321527760954876,False,сильнее нормы,спад сдвинут на -51 дн.; пик сдвинут на -30 дн.; амплитуда 0.65,True
AOI-0049,2015,0.4601281199654351,False,слабее нормы,пик сдвинут на +46 дн.; старт роста сдвинут на +22 дн.; дней ниже нормы 35%,True
AOI-0049,2016,0.40074819147699453,False,слабее нормы,спад сдвинут на -41 дн.; амплитуда 0.65; дней ниже нормы 0%,False
AOI-0049,2017,0.41669287530294724,False,сильнее нормы,амплитуда 0.69; пик сдвинут на +23 дн.; спад сдвинут на +22 дн.,True
AOI-0049,2018,0.4760985976751659,False,слабее нормы,дней ниже нормы 53%; спад сдвинут на -53 дн.; амплитуда 0.70,True
AOI-0049,2019,0.4300971024633868,False,сильнее нормы,старт роста сдвинут на +40 дн.; спад сдвинут на +26 дн.; дней ниже нормы 26%,False
AOI-0049,2020,0.43304753101804955,False,слабее нормы,дней ниже нормы 44%; спад сдвинут на -43 дн.; амплитуда 0.69,True
AOI-0049,2021,0.4895973189566157,False,сильнее нормы,старт роста сдвинут на +43 дн.; спад сдвинут на +48 дн.; средний Z +0.9,True
AOI-0049,2022,0.4285293869042342,False,сильнее нормы,амплитуда 0.71; спад сдвинут на -39 дн.; пик сдвинут на -21 дн.,False
AOI-0049,2023,0.41714652979503875,False,сильнее нормы,спад сдвинут на -40 дн.; амплитуда 0.70; суммарная вегетация 113% нормы,False
AOI-0049,2024,0.39186437373539035,False,слабее нормы,старт роста сдвинут на +11 дн.; дней ниже нормы 2%; пик 101% нормы,False
AOI-0049,2025,0.43401561018019724,False,слабее нормы,спад сдвинут на -56 дн.; дней ниже нормы 33%; пик сдвинут на -26 дн.,True
AOI-0050,2010,0.3873310395079503,False,слабее нормы,старт роста сдвинут на +11 дн.; средний Z -0.3; дней ниже нормы 4%,False
AOI-0050,2011,0.4297306065575518,False,сильнее нормы,спад сдвинут на +41 дн.; средний Z +0.6; старт роста сдвинут на +12 дн.,True
AOI-0050,2012,0.3873122516121717,False,сильнее нормы,амплитуда 0.33; дней ниже нормы 4%; спад сдвинут на -17 дн.,True
AOI-0050,2013,0.4047171588749436,False,сильнее нормы,средний Z +0.8; амплитуда 0.29; суммарная вегетация 115% нормы,False
AOI-0050,2014,0.4187060911066198,False,сильнее нормы,пик сдвинут на +30 дн.; спад сдвинут на +22 дн.; дней ниже нормы 0%,False
AOI-0050,2015,0.41451169662272985,False,слабее нормы,дней ниже нормы 38%; средний Z -0.6; старт роста сдвинут на +15 дн.,True
AOI-0050,2016,0.4305618221080239,False,слабее нормы,старт роста сдвинут на +26 дн.; амплитуда 0.29; суммарная вегетация 84% нормы,True
AOI-0050,2017,0.3990536145448885,False,слабее нормы,пик сдвинут на +19 дн.; средний Z -0.5; амплитуда 0.36,True
AOI-0050,2018,0.4319908494298619,False,слабее нормы,средний Z -0.7; амплитуда 0.30; пик 89% нормы,True
AOI-0050,2019,0.38963485583560037,False,сильнее нормы,средний Z +0.7; пик 140% нормы; суммарная вегетация 115% нормы,False
AOI-0050,2020,0.4126511592140571,False,слабее нормы,старт роста сдвинут на -16 дн.; средний Z -0.3; дней ниже нормы 20%,True
AOI-0050,2021,0.42365256175524396,False,сильнее нормы,средний Z +1.0; амплитуда 0.34; спад сдвинут на -26 дн.,False
AOI-0050,2022,0.5509935413643418,True,сильнее нормы,средний Z +1.5; пик сдвинут на +58 дн.; спад сдвинут на +50 дн.,True
AOI-0050,2023,0.48181957535832665,False,слабее нормы,спад сдвинут на -59 дн.; пик сдвинут на -36 дн.; старт роста сдвинут на -18 дн.,True
AOI-0050,2024,0.5221723995178897,False,слабее нормы,дней ниже нормы 48%; амплитуда 0.15; средний Z -1.1,True
AOI-0050,2025,0.5570031272673931,True,слабее нормы,спад сдвинут на -86 дн.; дней ниже нормы 58%; средний Z -1.2,True
AOI-0051,2010,0.3882557532634081,False,слабее нормы,пик сдвинут на +18 дн.; средний Z -0.3; амплитуда 0.41,False
AOI-0051,2011,0.501632092798699,False,сильнее нормы,спад сдвинут на +81 дн.; пик сдвинут на +45 дн.; старт роста сдвинут на +29 дн.,True
AOI-0051,2012,0.399851496361385,False,слабее нормы,старт роста сдвинут на +15 дн.; пик сдвинут на +20 дн.; спад сдвинут на +19 дн.,True
AOI-0051,2013,0.3999119029157797,False,сильнее нормы,спад сдвинут на -36 дн.; средний Z +0.3; амплитуда 0.40,True
AOI-0051,2014,0.40016170848006544,False,сильнее нормы,спад сдвинут на -26 дн.; суммарная вегетация 112% нормы; дней ниже нормы 3%,False
AOI-0051,2015,0.41245125789233616,False,сильнее нормы,старт роста сдвинут на +24 дн.; спад сдвинут на +32 дн.; пик сдвинут на +22 дн.,True
AOI-0051,2016,0.4025395931591949,False,слабее нормы,пик сдвинут на -26 дн.; дней ниже нормы 0%; амплитуда 0.41,False
AOI-0051,2017,0.5257708011458136,False,слабее нормы,пик сдвинут на +83 дн.; спад сдвинут на +73 дн.; дней ниже нормы 32%,True
AOI-0051,2018,0.4111001078758301,False,слабее нормы,дней ниже нормы 33%; средний Z -0.7; суммарная вегетация 83% нормы,True
AOI-0051,2019,0.3948896006333362,False,слабее нормы,спад сдвинут на -31 дн.; дней ниже нормы 27%; средний Z -0.5,True
AOI-0051,2020,0.39332151501727164,False,слабее нормы,пик сдвинут на +16 дн.; старт роста сдвинут на +10 дн.; средний Z -0.3,True
AOI-0051,2021,0.38562174578019504,False,сильнее нормы,старт роста сдвинут на +11 дн.; дней ниже нормы 0%; пик 133% нормы,False
AOI-0051,2022,0.5061772013287335,False,сильнее нормы,старт роста сдвинут на +46 дн.; спад сдвинут на +63 дн.; пик сдвинут на +47 дн.,True
AOI-0051,2023,0.3834166607451369,False,сильнее нормы,средний Z +0.6; суммарная вегетация 117% нормы; дней ниже нормы 0%,False
AOI-0051,2024,0.42923187861873535,False,слабее нормы,средний Z -0.7; амплитуда 0.29; пик 84% нормы,False
AOI-0051,2025,0.4421750541381132,False,слабее нормы,дней ниже нормы 51%; амплитуда 0.69; спад сдвинут на -32 дн.,True
AOI-0052,2010,0.4158823265680253,False,сильнее нормы,пик сдвинут на +37 дн.; спад сдвинут на +40 дн.; старт роста сдвинут на +13 дн.,False
AOI-0052,2011,0.3796797031998347,False,сильнее нормы,старт роста сдвинут на +13 дн.; дней ниже нормы 0%; средний Z +0.2,False
AOI-0052,2012,0.3993341757983739,False,сильнее нормы,пик 91% нормы; амплитуда 0.35; дней ниже нормы 1%,False
AOI-0052,2013,0.44062714985928914,False,сильнее нормы,спад сдвинут на +33 дн.; пик сдвинут на -25 дн.; амплитуда 0.33,False
AOI-0052,2014,0.3999733653723697,False,слабее нормы,спад сдвинут на -35 дн.; амплитуда 0.67; пик сдвинут на -22 дн.,True
AOI-0052,2015,0.45783320028700714,False,сильнее нормы,пик сдвинут на +56 дн.; спад сдвинут на +44 дн.; пик 98% нормы,False
AOI-0052,2016,0.426644622710093,False,слабее нормы,амплитуда 0.71; спад сдвинут на -36 дн.; пик 144% нормы,False
AOI-0052,2017,0.4275846364661096,False,сильнее нормы,амплитуда 0.73; пик 146% нормы; суммарная вегетация 118% нормы,False
AOI-0052,2018,0.4868139710630281,False,слабее нормы,старт роста сдвинут на +30 дн.; дней ниже нормы 43%; пик сдвинут на +37 дн.,True
AOI-0052,2019,0.4100132524966383,False,слабее нормы,амплитуда 0.69; спад сдвинут на -33 дн.; пик 142% нормы,True
AOI-0052,2020,0.466093246084579,False,сильнее нормы,старт роста сдвинут на +35 дн.; спад сдвинут на +47 дн.; средний Z +0.9,True
AOI-0052,2021,0.40267876317893214,False,сильнее нормы,амплитуда 0.68; пик 144% нормы; дней ниже нормы 0%,False
AOI-0052,2022,0.41133452166730194,False,сильнее нормы,амплитуда 0.68; пик 146% нормы; спад сдвинут на -26 дн.,True
AOI-0052,2023,0.4687210986200978,False,слабее нормы,пик сдвинут на +61 дн.; спад сдвинут на +49 дн.; дней ниже нормы 31%,True
AOI-0052,2024,0.4587044383460618,False,слабее нормы,дней ниже нормы 56%; амплитуда 0.70; спад сдвинут на -32 дн.,True
AOI-0052,2025,0.5373499303260746,False,слабее нормы,старт роста сдвинут на +50 дн.; дней ниже нормы 47%; пик сдвинут на +38 дн.,True
AOI-0053,2010,0.4164147734668129,False,слабее нормы,старт роста сдвинут на +26 дн.; пик сдвинут на +38 дн.; дней ниже нормы 23%,True
AOI-0053,2011,0.4386355764960483,False,слабее нормы,старт роста сдвинут на +34 дн.; пик сдвинут на +39 дн.; дней ниже нормы 31%,True
AOI-0053,2012,0.4051625873269367,False,сильнее нормы,пик сдвинут на +36 дн.; старт роста сдвинут на +14 дн.; амплитуда 0.41,False
AOI-0053,2013,0.4076795688285593,False,слабее нормы,пик сдвинут на +25 дн.; амплитуда 0.33; пик 90% нормы,False
AOI-0053,2014,0.40131953348034166,False,сильнее нормы,пик сдвинут на +35 дн.; средний Z +0.4; дней ниже нормы 1%,False
AOI-0053,2015,0.3793057768343115,False,сильнее нормы,пик сдвинут на +11 дн.; спад сдвинут на +7 дн.; суммарная вегетация 106% нормы,False
AOI-0053,2016,0.3892177864079053,False,сильнее нормы,пик сдвинут на +18 дн.; дней ниже нормы 0%; старт роста сдвинут на +9 дн.,False
AOI-0053,2017,0.40475343528210855,False,слабее нормы,дней ниже нормы 35%; спад сдвинут на -21 дн.; пик сдвинут на +11 дн.,True
AOI-0053,2018,0.4015186078191,False,слабее нормы,спад сдвинут на -47 дн.; дней ниже нормы 25%; средний Z -0.4,True
AOI-0053,2019,0.3728298421649219,False,слабее нормы,пик сдвинут на +9 дн.; дней ниже нормы 7%; амплитуда 0.44,True
AOI-0053,2020,0.4448119819741097,False,слабее нормы,дней ниже нормы 46%; средний Z -0.8; суммарная вегетация 80% нормы,False
AOI-0053,2021,0.42391658427664125,False,сильнее нормы,средний Z +0.9; старт роста сдвинут на +14 дн.; спад сдвинут на -29 дн.,False
