sensor,date,tile,orbit,platform,cloud,lat,lon,nodata
landsat,2010-07-01,177/025,177,landsat-5,45.0,50.28852,36.86887447,45.0
landsat,2010-06-30,170/028,170,landsat-5,90.0,46.023825,46.050543405,90.0
landsat,2010-06-28,172/028,172,landsat-5,40.0,46.013935000000004,42.906883495,40.0
landsat,2010-06-28,172/027,172,landsat-5,37.0,47.430835,43.440598769999994,37.0
landsat,2010-06-28,172/026,172,landsat-5,91.0,48.85185,44.01279907,91.0
landsat,2010-06-28,172/025,172,landsat-5,87.0,50.262975,44.608204404999995,87.0
landsat,2010-06-27,173/025,173,landsat-7,7.0,50.27518,43.05039446000001,7.0
landsat,2010-06-26,174/025,174,landsat-5,0.0,50.261915,41.56562427,0.0
landsat,2010-06-25,175/027,175,landsat-7,60.0,47.441635,38.84528373,57.0
landsat,2010-06-25,175/026,175,landsat-7,70.0,48.85756,39.43101404,70.0
landsat,2010-06-25,175/025,175,landsat-7,22.0,50.275795,40.022099345,22.0
landsat,2010-06-24,176/028,176,landsat-5,80.0,46.01195,36.726688495000005,63.0
landsat,2010-06-24,176/027,176,landsat-5,71.0,47.427105,37.26169377,68.0
landsat,2010-06-24,176/026,176,landsat-5,70.0,48.850285,37.83132408,70.0
landsat,2010-06-24,176/025,176,landsat-5,18.0,50.260975,38.429869415,18.0
landsat,2010-06-21,171/028,171,landsat-5,87.0,46.017385000000004,44.47073345,87.0
landsat,2010-06-21,171/027,171,landsat-5,22.0,47.43248,45.017563725,22.0
landsat,2010-06-21,171/026,171,landsat-5,0.0,48.846465,45.589319015,0.0
landsat,2010-06-21,171/025,171,landsat-5,0.0,50.265164999999996,46.191559335,0.0
landsat,2010-06-20,172/028,172,landsat-7,48.0,46.02472,42.917833494999996,48.0
landsat,2010-06-20,172/027,172,landsat-7,1.0,47.441815000000005,43.468578785000005,1.0
landsat,2010-06-20,172/026,172,landsat-7,0.0,48.855885,44.04184909,0.0
landsat,2010-06-20,172/025,172,landsat-7,0.0,50.272245,44.6274844,0.0
landsat,2010-06-19,173/028,173,landsat-5,48.0,46.015155,41.41348335,48.0
landsat,2010-06-19,173/027,173,landsat-5,0.0,47.430764999999994,41.95225361,0.0
landsat,2010-06-19,173/026,173,landsat-5,2.0,48.84385,42.448214115,2.0
landsat,2010-06-19,173/025,173,landsat-5,36.0,50.26303,43.036419460000005,36.0
landsat,2010-06-18,174/028,174,landsat-7,62.0,46.023495,39.884928419999994,62.0
landsat,2010-06-18,174/027,174,landsat-7,36.0,47.439375,40.431998684999996,36.0
landsat,2010-06-18,174/026,174,landsat-7,24.0,48.858905,40.990743955,24.0
landsat,2010-06-18,174/025,174,landsat-7,61.0,50.27326,41.59405429,61.0
landsat,2010-06-16,176/028,176,landsat-7,8.0,46.02553,36.741363495,22.0
landsat,2010-06-16,176/027,176,landsat-7,14.0,47.44347,37.288613784999995,16.0
landsat,2010-06-16,176/026,176,landsat-7,34.0,48.86234,37.84776908,34.0
landsat,2010-06-16,176/025,176,landsat-7,47.0,50.27159,38.446934415,47.0
landsat,2010-06-15,177/025,177,landsat-5,36.0,50.26126,36.851229465,36.0
landsat,2010-06-14,170/028,170,landsat-5,0.0,46.014555,46.032588405,0.0
landsat,2010-06-13,171/028,171,landsat-7,0.0,46.02533,44.486443455,0.0
landsat,2010-06-13,171/027,171,landsat-7,0.0,47.443055,45.045948734999996,0.0
landsat,2010-06-13,171/026,171,landsat-7,0.0,48.85552,45.616584035,0.0
landsat,2010-06-13,171/025,171,landsat-7,0.0,50.27285,46.20892934,0.0
landsat,2010-06-12,172/028,172,landsat-5,8.0,46.016555,42.901003495,8.0
landsat,2010-06-12,172/027,172,landsat-5,1.0,47.424045,43.432738764999996,1.0
landsat,2010-06-12,172/026,172,landsat-5,35.0,48.846450000000004,44.00456907,35.0
landsat,2010-06-12,172/025,172,landsat-5,28.0,50.256249999999994,44.601834395,28.0
landsat,2010-06-11,173/028,173,landsat-7,0.0,46.02408,41.42959835,0.0
landsat,2010-06-11,173/027,173,landsat-7,0.0,47.443335000000005,41.981178625,0.0
landsat,2010-06-11,173/026,173,landsat-7,0.0,48.86159,42.469489115,0.0
landsat,2010-06-11,173/025,173,landsat-7,0.0,50.27249,43.05256946,0.0
landsat,2010-06-10,174/028,174,landsat-5,0.0,46.022594999999995,39.857243409999995,0.0
landsat,2010-06-10,174/027,174,landsat-5,0.0,47.43992,40.405608674999996,0.0
landsat,2010-06-10,174/026,174,landsat-5,1.0,48.85413,40.969723955,1.0
landsat,2010-06-10,174/025,174,landsat-5,6.0,50.264775,41.559429275,6.0
landsat,2010-06-09,175/028,175,landsat-7,47.0,46.025765,38.300983455,57.0
landsat,2010-06-09,175/027,175,landsat-7,6.0,47.440290000000005,38.845288725,7.0
landsat,2010-06-09,175/026,175,landsat-7,0.0,48.85621,39.430989034999996,0.0
landsat,2010-06-09,175/025,175,landsat-7,0.0,50.27445,40.022099355,0.0
landsat,2010-06-08,176/028,176,landsat-5,60.0,46.01591,36.7207035,57.0
landsat,2010-06-08,176/027,176,landsat-5,0.0,47.431095,37.255578775000004,0.0
landsat,2010-06-08,176/026,176,landsat-5,0.0,48.853004999999996,37.827084080000006,0.0
landsat,2010-06-08,176/025,176,landsat-5,0.0,50.265069999999994,38.425504415,0.0
landsat,2010-06-07,177/025,177,landsat-7,0.0,50.269705,36.88613948,0.0
landsat,2010-06-05,171/028,171,landsat-5,6.0,46.012024999999994,44.46684345,6.0
landsat,2010-06-05,171/027,171,landsat-5,1.0,47.428484999999995,45.00946373,1.0
landsat,2010-06-05,171/026,171,landsat-5,3.0,48.851915,45.58313402,3.0
landsat,2010-06-05,171/025,171,landsat-5,21.0,50.26396,46.182969345000004,21.0
landsat,2010-06-04,172/028,172,landsat-7,9.0,46.02351,42.92550851,9.0
landsat,2010-06-04,172/027,172,landsat-7,2.0,47.445655,43.45438877,2.0
landsat,2010-06-04,172/026,172,landsat-7,8.0,48.85711,44.025214075,8.0
landsat,2010-06-03,173/026,173,landsat-5,22.0,48.8547,42.44972912,22.0
landsat,2010-06-03,173/025,173,landsat-5,1.0,50.275220000000004,43.036034459999996,1.0
landsat,2010-06-02,174/028,174,landsat-7,20.0,46.023525,39.880988419999994,20.0
landsat,2010-06-02,174/027,174,landsat-7,2.0,47.44625,40.417888669999996,2.0
landsat,2010-06-02,174/026,174,landsat-7,46.0,48.858975,40.986658954999996,46.0
landsat,2010-06-02,174/025,174,landsat-7,41.0,50.272005,41.589719285,41.0
landsat,2010-05-31,176/028,176,landsat-7,38.0,46.02156,36.74528351,57.0
landsat,2010-05-31,176/027,176,landsat-7,40.0,47.441835,37.270858770000004,37.0
landsat,2010-05-31,176/026,176,landsat-7,48.0,48.858335,37.851934095000004,48.0
landsat,2010-05-31,176/025,176,landsat-7,91.0,50.27427,38.442604415,91.0
landsat,2010-05-29,170/028,170,landsat-5,53.0,46.014555,46.032588405,53.0
landsat,2010-05-28,171/028,171,landsat-7,13.0,46.023995,44.490363465,13.0
landsat,2010-05-28,171/027,171,landsat-7,10.0,47.439005,45.03783874,10.0
landsat,2010-05-28,171/026,171,landsat-7,1.0,48.858295,45.599869014999996,1.0
landsat,2010-05-28,171/025,171,landsat-7,22.0,50.271475,46.215449355000004,22.0
landsat,2010-05-27,172/028,172,landsat-5,48.0,46.019175000000004,42.89512349,48.0
landsat,2010-05-27,172/027,172,landsat-5,88.0,47.433485,43.432408769999995,88.0
landsat,2010-05-27,172/026,172,landsat-5,30.0,48.846450000000004,44.00456907,30.0
landsat,2010-05-27,172/025,172,landsat-5,32.0,50.25763,44.603959405,32.0
landsat,2010-05-26,173/028,173,landsat-7,23.0,46.02123,41.43738337,23.0
landsat,2010-05-26,173/027,173,landsat-7,74.0,47.442385,41.965073610000005,74.0
landsat,2010-05-26,173/026,173,landsat-7,74.0,48.85772,42.47771913,74.0
landsat,2010-05-26,173/025,173,landsat-7,66.0,50.27518,43.052454455,66.0
landsat,2010-05-24,175/028,175,landsat-7,54.0,46.023065,38.295103455,69.0
landsat,2010-05-18,173/028,173,landsat-5,4.0,46.01402,41.405663355,4.0
landsat,2010-05-18,173/027,173,landsat-5,19.0,47.431039999999996,41.942288610000006,19.0
landsat,2010-05-18,173/026,173,landsat-5,87.0,48.84366,42.438034115,87.0
landsat,2010-05-18,173/025,173,landsat-5,60.0,50.2643,43.028084455,60.0
landsat,2010-05-17,174/026,174,landsat-7,20.0,48.857695,40.98256396,20.0
landsat,2010-05-17,174/025,174,landsat-7,10.0,50.270675,41.58763429,10.0
landsat,2010-05-15,176/028,176,landsat-7,21.0,46.022535000000005,36.725983495,31.0
landsat,2010-05-15,176/027,176,landsat-7,76.0,47.440545,37.274748785,84.0
landsat,2010-05-15,176/026,176,landsat-7,100.0,48.85953,37.835314075,100.0
landsat,2010-05-15,176/025,176,landsat-7,83.0,50.271585,38.446904425,83.0
landsat,2010-05-12,171/028,171,landsat-7,38.0,46.025255,44.466713455000004,38.0
landsat,2010-05-11,172/028,172,landsat-5,100.0,46.017759999999996,42.891258495,100.0
landsat,2010-05-11,172/027,172,landsat-5,87.0,47.433435,43.426323769999996,87.0
landsat,2010-05-11,172/026,172,landsat-5,30.0,48.847735,43.996169075,30.0
landsat,2010-05-11,172/025,172,landsat-5,3.0,50.26567,44.597444405000005,3.0
landsat,2010-05-10,173/026,173,landsat-7,12.0,48.85736,42.45936913,12.0
landsat,2010-05-10,173/025,173,landsat-7,29.0,50.274915,43.03562946,29.0
landsat,2010-05-08,175/028,175,landsat-7,7.0,46.02032,38.287213464999994,6.0
landsat,2010-05-08,175/027,175,landsat-7,34.0,47.44159,38.822988730000006,34.0
landsat,2010-05-08,175/026,175,landsat-7,4.0,48.857625,39.410159039999996,4.0
landsat,2010-05-08,175/025,175,landsat-7,16.0,50.27465,39.996314350000006,16.0
landsat,2010-05-07,176/028,176,landsat-5,5.0,46.017635,36.739968505,4.0
landsat,2010-05-07,176/027,176,landsat-5,1.0,47.43273,37.27537378,1.0
landsat,2010-05-07,176/026,176,landsat-5,4.0,48.843469999999996,37.82109407,4.0
landsat,2010-05-07,176/025,176,landsat-5,5.0,50.2515,38.4214094,5.0
landsat,2010-05-06,177/025,177,landsat-7,16.0,50.269189999999995,36.85668948,16.0
landsat,2010-05-05,170/028,170,landsat-7,21.0,46.022455,46.024843405,21.0
landsat,2010-05-04,171/028,171,landsat-5,33.0,46.020075000000006,44.46084845,33.0
landsat,2010-05-04,171/027,171,landsat-5,24.0,47.425754999999995,45.00337872,24.0
landsat,2010-05-04,171/026,171,landsat-5,13.0,48.8465,45.580984015,13.0
landsat,2010-05-04,171/025,171,landsat-5,1.0,50.25721,46.180614335,1.0
landsat,2010-05-03,172/027,172,landsat-7,46.0,47.44255,43.422048765,46.0
landsat,2010-05-03,172/026,172,landsat-7,5.0,48.858335,44.008424090000005,5.0
landsat,2010-05-03,172/025,172,landsat-7,1.0,50.268145000000004,44.60599442,1.0
landsat,2010-05-02,173/028,173,landsat-5,53.0,46.007459999999995,41.39376835,53.0
landsat,2010-05-02,173/027,173,landsat-5,9.0,47.42452,41.931958605,9.0
landsat,2010-05-02,173/026,173,landsat-5,0.0,48.83676,42.432274109999994,0.0
landsat,2010-05-02,173/025,173,landsat-5,0.0,50.256085,43.022074455,0.0
landsat,2010-05-01,174/028,174,landsat-7,1.0,46.02107,39.845443425,1.0
landsat,2010-05-01,174/027,174,landsat-7,3.0,47.442625,40.38337868,3.0
landsat,2010-05-01,174/026,174,landsat-7,23.0,48.859315,40.966403975,23.0
landsat,2010-05-01,174/025,174,landsat-7,41.0,50.270025000000004,41.555929285,41.0
landsat,2010-04-30,175/028,175,landsat-5,2.0,46.047520000000006,38.28688346,3.0
landsat,2010-04-30,175/027,175,landsat-5,28.0,47.46209,38.833058730000005,32.0
landsat,2010-04-30,175/026,175,landsat-5,68.0,48.883520000000004,39.40826403,68.0
landsat,2010-04-30,175/025,175,landsat-5,78.0,50.29502,40.00963935,78.0
landsat,2010-04-29,176/028,176,landsat-7,4.0,46.02471,36.6987585,7.0
landsat,2010-04-29,176/027,176,landsat-7,12.0,47.441495,37.246818790000006,11.0
landsat,2010-04-29,176/026,176,landsat-7,54.0,48.861955,37.806049075,54.0
landsat,2010-04-28,177/025,177,landsat-5,44.0,50.26651,36.84462947,44.0
landsat,2010-04-27,170/028,170,landsat-5,8.0,46.002485,46.016563395000006,8.0
landsat,2010-04-26,171/028,171,landsat-7,48.0,46.02514,44.439103455,48.0
landsat,2010-04-26,171/027,171,landsat-7,19.0,47.44034499999999,44.985138725,19.0
landsat,2010-04-25,172/028,172,landsat-5,1.0,46.010905,42.88953349,1.0
landsat,2010-04-25,172/027,172,landsat-5,0.0,47.42798500000001,43.426498769999995,0.0
landsat,2010-04-25,172/026,172,landsat-5,0.0,48.84906,44.00034407,0.0
landsat,2010-04-25,172/025,172,landsat-5,0.0,50.258905,44.5996644,0.0
landsat,2010-04-24,173/028,173,landsat-7,19.0,46.02104,41.381023354999996,19.0
landsat,2010-04-24,173/027,173,landsat-7,15.0,47.44049,41.933308625,15.0
landsat,2010-04-24,173/026,173,landsat-7,4.0,48.859195,42.420479119999996,4.0
landsat,2010-04-24,173/025,173,landsat-7,2.0,50.273365,43.020844475000004,2.0
landsat,2010-04-23,174/028,174,landsat-5,20.0,46.01994,39.84734341,20.0
landsat,2010-04-23,174/027,174,landsat-5,2.0,47.435955,40.39329867,2.0
landsat,2010-04-23,174/026,174,landsat-5,2.0,48.858185000000006,40.965918959999996,2.0
landsat,2010-04-23,174/025,174,landsat-5,9.0,50.267574999999994,41.553309275000004,9.0
landsat,2010-04-21,176/028,176,landsat-5,100.0,46.014215,36.705248495,100.0
landsat,2010-04-21,176/027,176,landsat-5,100.0,47.42682,37.245718775,100.0
landsat,2010-04-21,176/026,176,landsat-5,99.0,48.846109999999996,37.821029069999994,99.0
landsat,2010-04-21,176/025,176,landsat-5,99.0,50.25686,38.419194405,99.0
landsat,2010-04-19,170/028,170,landsat-7,7.0,46.02265,46.001183405,7.0
landsat,2010-04-18,171/028,171,landsat-5,90.0,46.017285,44.45298845000001,90.0
landsat,2010-04-18,171/027,171,landsat-5,97.0,47.433795,44.99932872,97.0
landsat,2010-04-18,171/026,171,landsat-5,100.0,48.85319,45.581079025,100.0
landsat,2010-04-18,171/025,171,landsat-5,100.0,50.26254,46.180744335,100.0
landsat,2010-04-16,173/028,173,landsat-5,62.0,46.01817,41.398118350000004,62.0
landsat,2010-04-16,173/027,173,landsat-5,64.0,47.432455000000004,41.936458605,64.0
landsat,2010-04-16,173/026,173,landsat-5,77.0,48.851704999999995,42.439644105,77.0
landsat,2010-04-16,173/025,173,landsat-5,39.0,50.258785,43.026189439999996,39.0
landsat,2010-04-15,174/028,174,landsat-7,26.0,46.02131,39.811878414999995,26.0
landsat,2010-04-15,174/027,174,landsat-7,20.0,47.44002,40.375278685,21.0
landsat,2010-04-15,174/026,174,landsat-7,19.0,48.85849,40.93350896,19.0
landsat,2010-04-15,174/025,174,landsat-7,40.0,50.274435,41.53731429,40.0
landsat,2010-04-14,175/028,175,landsat-5,65.0,46.01907,38.267518460000005,78.0
landsat,2010-04-14,175/027,175,landsat-5,82.0,47.435055000000006,38.810853725,82.0
landsat,2010-04-14,175/026,175,landsat-5,35.0,48.84843,39.38503402,35.0
landsat,2010-04-14,175/025,175,landsat-5,28.0,50.266825,39.98971435,28.0
landsat,2010-04-12,177/025,177,landsat-5,14.0,50.261125,36.846944465,14.0
landsat,2010-04-11,170/028,170,landsat-5,88.0,46.015855,46.032588399999995,88.0
landsat,2010-04-09,172/028,172,landsat-5,100.0,46.01637,42.89319349,100.0
landsat,2010-04-09,172/027,172,landsat-5,100.0,47.430685,43.430473770000006,100.0
landsat,2010-04-09,172/026,172,landsat-5,100.0,48.850395000000006,44.002374075,100.0
landsat,2010-04-09,172/025,172,landsat-5,86.0,50.25884,44.5996594,86.0
landsat,2010-04-07,174/028,174,landsat-5,25.0,46.009119999999996,39.843228409999995,25.0
landsat,2010-04-07,174/027,174,landsat-5,59.0,47.423815000000005,40.39098367,59.0
landsat,2010-04-07,174/026,174,landsat-5,31.0,48.844715,40.961358955,31.0
landsat,2010-04-07,174/025,174,landsat-5,9.0,50.25681,41.550654269999995,9.0
landsat,2010-04-06,175/028,175,landsat-7,43.0,46.021345,38.231983459999995,34.0
landsat,2010-04-06,175/027,175,landsat-7,12.0,47.440235,38.792568745,14.0
landsat,2010-04-06,175/026,175,landsat-7,6.0,48.85912,39.355919025000006,6.0
landsat,2010-04-06,175/025,175,landsat-7,0.0,50.27093,39.953234345,0.0
landsat,2010-04-05,176/028,176,landsat-5,11.0,46.0116,36.711143495,3.0
landsat,2010-04-05,176/027,176,landsat-5,6.0,47.42682,37.245718775,7.0
landsat,2010-04-05,176/026,176,landsat-5,22.0,48.847425,37.81679408,22.0
landsat,2010-04-05,176/025,176,landsat-5,39.0,50.25549,38.41489441,39.0
landsat,2010-04-03,170/028,170,landsat-7,8.0,46.02278,45.987378405,8.0
landsat,2010-04-02,171/028,171,landsat-5,67.0,46.03081,44.466658455,67.0
landsat,2010-04-02,171/027,171,landsat-5,61.0,47.454035,45.01554873,61.0
landsat,2010-04-02,171/026,171,landsat-5,75.0,48.865269999999995,45.587464015,75.0
landsat,2010-04-02,171/025,171,landsat-5,33.0,50.28398,46.192039339999994,33.0
landsat,2010-04-01,172/028,172,landsat-7,75.0,46.026245,42.849973495,75.0
landsat,2010-04-01,172/027,172,landsat-7,90.0,47.44073,43.385568770000006,90.0
landsat,2010-03-29,175/028,175,landsat-5,42.0,46.024519999999995,38.28125346,40.0
landsat,2010-03-29,175/027,175,landsat-5,45.0,47.440439999999995,38.829063735,52.0
landsat,2010-03-29,175/026,175,landsat-5,100.0,48.847055,39.393369025,100.0
landsat,2010-03-29,175/025,175,landsat-5,92.0,50.272115,40.002719354999996,92.0
landsat,2010-03-28,176/028,176,landsat-7,1.0,46.021405,36.667893495,1.0
landsat,2010-03-27,177/025,177,landsat-5,8.0,50.27327,36.85055946,8.0
landsat,2010-03-26,170/028,170,landsat-5,0.0,46.02256,46.034713405000005,0.0
landsat,2010-03-25,171/028,171,landsat-7,12.0,46.019675,44.42334846,12.0
landsat,2010-03-25,171/027,171,landsat-7,44.0,47.440355,44.960818724999996,44.0
landsat,2010-03-24,172/028,172,landsat-5,14.0,46.000095,42.88845844,14.0
landsat,2010-03-24,172/027,172,landsat-5,2.0,47.41983999999999,43.430478805,2.0
landsat,2010-03-24,172/026,172,landsat-5,8.0,48.851805,44.01071906999999,8.0
landsat,2010-03-24,172/025,172,landsat-5,1.0,50.25753,44.601809405,1.0
landsat,2010-03-21,175/028,175,landsat-7,22.0,46.022675,38.228038455000004,22.0
landsat,2010-03-21,175/027,175,landsat-7,80.0,47.440225,38.788518745,81.0
landsat,2010-03-18,170/028,170,landsat-7,12.0,46.022814999999994,45.983438405,12.0
landsat,2010-03-17,171/028,171,landsat-5,0.0,46.019999999999996,44.462843445000004,0.0
landsat,2010-03-17,171/027,171,landsat-5,1.0,47.43242,45.009458715,1.0
landsat,2010-03-17,171/026,171,landsat-5,3.0,48.84908,45.587234005,3.0
landsat,2010-03-16,172/028,172,landsat-7,53.0,46.02618,42.848003495,53.0
landsat,2010-03-16,172/027,172,landsat-7,74.0,47.44073,43.385568770000006,74.0
landsat,2010-03-16,172/026,172,landsat-7,91.0,48.855335,43.970934084999996,91.0
landsat,2010-03-15,173/028,173,landsat-5,19.0,46.021995000000004,41.407963345,19.0
landsat,2010-03-15,173/027,173,landsat-5,5.0,47.433505,41.9484086,5.0
landsat,2010-03-15,173/026,173,landsat-5,17.0,48.84379,42.448239105,17.0
landsat,2010-03-13,175/028,175,landsat-5,31.0,46.006955000000005,38.277563455,32.0
landsat,2010-03-13,175/027,175,landsat-5,100.0,47.42698,38.827093725,100.0
landsat,2010-03-13,175/026,175,landsat-5,30.0,48.83628,39.399514010000004,30.0
landsat,2010-03-10,170/028,170,landsat-5,4.0,46.00906500000001,46.034453405,4.0
landsat,2010-03-08,172/028,172,landsat-5,90.0,46.015225,42.90490849,90.0
landsat,2010-03-08,172/027,172,landsat-5,77.0,47.424045,43.436793765,77.0
landsat,2010-03-08,172/026,172,landsat-5,65.0,48.834239999999994,44.00693406,65.0
landsat,2010-03-06,174/028,174,landsat-5,96.0,46.014475,39.85317341,96.0
landsat,2010-03-06,174/027,174,landsat-5,100.0,47.427769999999995,40.40118367,100.0
landsat,2010-03-06,174/026,174,landsat-5,100.0,48.837905,40.96713395,100.0
landsat,2010-03-04,176/028,176,landsat-5,37.0,46.014585,36.724608495,30.0
landsat,2010-03-04,176/027,176,landsat-5,13.0,47.427045,37.25975376,14.0
landsat,2010-03-04,176/026,176,landsat-5,6.0,48.83675,37.829629065,6.0
landsat,2010-03-02,170/028,170,landsat-7,68.0,46.021345,45.99926342,68.0
landsat,2010-03-01,171/028,171,landsat-5,52.0,46.013284999999996,44.464873445,52.0
landsat,2010-03-01,171/027,171,landsat-5,51.0,47.424355,45.015533715000004,51.0
landsat,2010-03-01,171/026,171,landsat-5,5.0,48.834265,45.58915901,5.0
landsat,2010-02-28,172/027,172,landsat-7,36.0,47.443479999999994,43.38953877,36.0
landsat,2010-02-28,172/026,172,landsat-7,2.0,48.858064999999996,43.97505409,2.0
landsat,2010-02-27,173/028,173,landsat-5,72.0,46.008415,41.413143345,72.0
landsat,2010-02-27,173/027,173,landsat-5,50.0,47.430585,41.9581486,50.0
landsat,2010-02-27,173/026,173,landsat-5,58.0,48.838645,42.458764105,58.0
landsat,2010-02-26,174/028,174,landsat-7,71.0,46.021265,39.819813425,71.0
landsat,2010-02-26,174/027,174,landsat-7,100.0,47.44294,40.355018675,100.0
landsat,2010-02-26,174/026,174,landsat-7,100.0,48.855925,40.92522896,100.0
landsat,2010-02-25,175/028,175,landsat-5,37.0,46.009735000000006,38.287388455,20.0
landsat,2010-02-25,175/027,175,landsat-5,77.0,47.422965000000005,38.833188719999995,75.0
landsat,2010-02-25,175/026,175,landsat-5,87.0,48.832205,39.407809005,87.0
landsat,2010-02-23,177/025,177,landsat-5,1.0,50.265525,36.86371446,1.0
landsat,2010-02-22,170/028,170,landsat-5,100.0,46.014475000000004,46.038503405,100.0
landsat,2010-02-20,172/028,172,landsat-5,76.0,46.01933,42.906678494999994,76.0
landsat,2010-02-20,172/027,172,landsat-5,65.0,47.43084,43.43654377,65.0
landsat,2010-02-20,172/026,172,landsat-5,100.0,48.845075,44.008744074999996,100.0
landsat,2010-02-20,172/025,172,landsat-5,100.0,50.263014999999996,44.610354404999995,100.0
landsat,2010-02-18,174/028,174,landsat-5,90.0,46.025255,39.85926341,90.0
landsat,2010-02-18,174/027,174,landsat-5,85.0,47.442565,40.407708674999995,86.0
landsat,2010-02-18,174/026,174,landsat-5,90.0,48.852720000000005,40.97179396,90.0
landsat,2010-02-18,174/025,174,landsat-5,73.0,50.26729,41.567989275,73.0
